FIPS Code,County Name,State
42097,"Northumberland County, Pennsylvania",PENNSYLVANIA
42067,"Juniata County, Pennsylvania",PENNSYLVANIA
42055,"Franklin County, Pennsylvania",PENNSYLVANIA
42023,"Cameron County, Pennsylvania",PENNSYLVANIA
42027,"Centre County, Pennsylvania",PENNSYLVANIA
42059,"Greene County, Pennsylvania",PENNSYLVANIA
42031,"Clarion County, Pennsylvania",PENNSYLVANIA
42129,"Westmoreland County, Pennsylvania",PENNSYLVANIA
42051,"Fayette County, Pennsylvania",PENNSYLVANIA
42089,"Monroe County, Pennsylvania",PENNSYLVANIA
42113,"Sullivan County, Pennsylvania",PENNSYLVANIA
42009,"Bedford County, Pennsylvania",PENNSYLVANIA
42061,"Huntingdon County, Pennsylvania",PENNSYLVANIA
42091,"Montgomery County, Pennsylvania",PENNSYLVANIA
42033,"Clearfield County, Pennsylvania",PENNSYLVANIA
42123,"Warren County, Pennsylvania",PENNSYLVANIA
42105,"Potter County, Pennsylvania",PENNSYLVANIA
42049,"Erie County, Pennsylvania",PENNSYLVANIA
42121,"Venango County, Pennsylvania",PENNSYLVANIA
42119,"Union County, Pennsylvania",PENNSYLVANIA
42131,"Wyoming County, Pennsylvania",PENNSYLVANIA
42057,"Fulton County, Pennsylvania",PENNSYLVANIA
42083,"McKean County, Pennsylvania",PENNSYLVANIA
42073,"Lawrence County, Pennsylvania",PENNSYLVANIA
42047,"Elk County, Pennsylvania",PENNSYLVANIA
42085,"Mercer County, Pennsylvania",PENNSYLVANIA
42053,"Forest County, Pennsylvania",PENNSYLVANIA
42001,"Adams County, Pennsylvania",PENNSYLVANIA
42007,"Beaver County, Pennsylvania",PENNSYLVANIA
42069,"Lackawanna County, Pennsylvania",PENNSYLVANIA
42079,"Luzerne County, Pennsylvania",PENNSYLVANIA
42039,"Crawford County, Pennsylvania",PENNSYLVANIA
42037,"Columbia County, Pennsylvania",PENNSYLVANIA
42109,"Snyder County, Pennsylvania",PENNSYLVANIA
42117,"Tioga County, Pennsylvania",PENNSYLVANIA
42013,"Blair County, Pennsylvania",PENNSYLVANIA
42077,"Lehigh County, Pennsylvania",PENNSYLVANIA
42025,"Carbon County, Pennsylvania",PENNSYLVANIA
42021,"Cambria County, Pennsylvania",PENNSYLVANIA
42065,"Jefferson County, Pennsylvania",PENNSYLVANIA
42011,"Berks County, Pennsylvania",PENNSYLVANIA
42115,"Susquehanna County, Pennsylvania",PENNSYLVANIA
42087,"Mifflin County, Pennsylvania",PENNSYLVANIA
42081,"Lycoming County, Pennsylvania",PENNSYLVANIA
42019,"Butler County, Pennsylvania",PENNSYLVANIA
42015,"Bradford County, Pennsylvania",PENNSYLVANIA
42107,"Schuylkill County, Pennsylvania",PENNSYLVANIA
42035,"Clinton County, Pennsylvania",PENNSYLVANIA
42075,"Lebanon County, Pennsylvania",PENNSYLVANIA
42093,"Montour County, Pennsylvania",PENNSYLVANIA
44009,"Washington County, Rhode Island",RHODE ISLAND
44005,"Newport County, Rhode Island",RHODE ISLAND
44007,"Providence County, Rhode Island",RHODE ISLAND
44003,"Kent County, Rhode Island",RHODE ISLAND
44001,"Bristol County, Rhode Island",RHODE ISLAND
45045,"Greenville County, South Carolina",SOUTH CAROLINA
45013,"Beaufort County, South Carolina",SOUTH CAROLINA
45031,"Darlington County, South Carolina",SOUTH CAROLINA
45047,"Greenwood County, South Carolina",SOUTH CAROLINA
45087,"Union County, South Carolina",SOUTH CAROLINA
45021,"Cherokee County, South Carolina",SOUTH CAROLINA
45065,"McCormick County, South Carolina",SOUTH CAROLINA
45061,"Lee County, South Carolina",SOUTH CAROLINA
45083,"Spartanburg County, South Carolina",SOUTH CAROLINA
45019,"Charleston County, South Carolina",SOUTH CAROLINA
45027,"Clarendon County, South Carolina",SOUTH CAROLINA
45015,"Berkeley County, South Carolina",SOUTH CAROLINA
45055,"Kershaw County, South Carolina",SOUTH CAROLINA
45043,"Georgetown County, South Carolina",SOUTH CAROLINA
45049,"Hampton County, South Carolina",SOUTH CAROLINA
45053,"Jasper County, South Carolina",SOUTH CAROLINA
45009,"Bamberg County, South Carolina",SOUTH CAROLINA
45067,"Marion County, South Carolina",SOUTH CAROLINA
45069,"Marlboro County, South Carolina",SOUTH CAROLINA
45007,"Anderson County, South Carolina",SOUTH CAROLINA
45025,"Chesterfield County, South Carolina",SOUTH CAROLINA
45017,"Calhoun County, South Carolina",SOUTH CAROLINA
45079,"Richland County, South Carolina",SOUTH CAROLINA
45071,"Newberry County, South Carolina",SOUTH CAROLINA
45091,"York County, South Carolina",SOUTH CAROLINA
45005,"Allendale County, South Carolina",SOUTH CAROLINA
45003,"Aiken County, South Carolina",SOUTH CAROLINA
45073,"Oconee County, South Carolina",SOUTH CAROLINA
45077,"Pickens County, South Carolina",SOUTH CAROLINA
45041,"Florence County, South Carolina",SOUTH CAROLINA
45035,"Dorchester County, South Carolina",SOUTH CAROLINA
45089,"Williamsburg County, South Carolina",SOUTH CAROLINA
45023,"Chester County, South Carolina",SOUTH CAROLINA
45063,"Lexington County, South Carolina",SOUTH CAROLINA
45051,"Horry County, South Carolina",SOUTH CAROLINA
45085,"Sumter County, South Carolina",SOUTH CAROLINA
45057,"Lancaster County, South Carolina",SOUTH CAROLINA
45029,"Colleton County, South Carolina",SOUTH CAROLINA
45039,"Fairfield County, South Carolina",SOUTH CAROLINA
45037,"Edgefield County, South Carolina",SOUTH CAROLINA
45033,"Dillon County, South Carolina",SOUTH CAROLINA
45059,"Laurens County, South Carolina",SOUTH CAROLINA
45075,"Orangeburg County, South Carolina",SOUTH CAROLINA
45001,"Abbeville County, South Carolina",SOUTH CAROLINA
45081,"Saluda County, South Carolina",SOUTH CAROLINA
45011,"Barnwell County, South Carolina",SOUTH CAROLINA
46095,"Mellette County, South Dakota",SOUTH DAKOTA
46085,"Lyman County, South Dakota",SOUTH DAKOTA
46041,"Dewey County, South Dakota",SOUTH DAKOTA
46075,"Jones County, South Dakota",SOUTH DAKOTA
46123,"Tripp County, South Dakota",SOUTH DAKOTA
46043,"Douglas County, South Dakota",SOUTH DAKOTA
46137,"Ziebach County, South Dakota",SOUTH DAKOTA
46127,"Union County, South Dakota",SOUTH DAKOTA
46117,"Stanley County, South Dakota",SOUTH DAKOTA
46023,"Charles Mix County, South Dakota",SOUTH DAKOTA
46055,"Haakon County, South Dakota",SOUTH DAKOTA
46009,"Bon Homme County, South Dakota",SOUTH DAKOTA
46103,"Pennington County, South Dakota",SOUTH DAKOTA
46093,"Meade County, South Dakota",SOUTH DAKOTA
46051,"Grant County, South Dakota",SOUTH DAKOTA
46105,"Perkins County, South Dakota",SOUTH DAKOTA
46109,"Roberts County, South Dakota",SOUTH DAKOTA
46091,"Marshall County, South Dakota",SOUTH DAKOTA
46081,"Lawrence County, South Dakota",SOUTH DAKOTA
46102,"Oglala Lakota County, South Dakota",SOUTH DAKOTA
46019,"Butte County, South Dakota",SOUTH DAKOTA
46115,"Spink County, South Dakota",SOUTH DAKOTA
46107,"Potter County, South Dakota",SOUTH DAKOTA
46061,"Hanson County, South Dakota",SOUTH DAKOTA
46077,"Kingsbury County, South Dakota",SOUTH DAKOTA
46005,"Beadle County, South Dakota",SOUTH DAKOTA
46069,"Hyde County, South Dakota",SOUTH DAKOTA
46071,"Jackson County, South Dakota",SOUTH DAKOTA
46087,"McCook County, South Dakota",SOUTH DAKOTA
46111,"Sanborn County, South Dakota",SOUTH DAKOTA
46057,"Hamlin County, South Dakota",SOUTH DAKOTA
46129,"Walworth County, South Dakota",SOUTH DAKOTA
46025,"Clark County, South Dakota",SOUTH DAKOTA
46097,"Miner County, South Dakota",SOUTH DAKOTA
46015,"Brule County, South Dakota",SOUTH DAKOTA
46003,"Aurora County, South Dakota",SOUTH DAKOTA
46125,"Turner County, South Dakota",SOUTH DAKOTA
46059,"Hand County, South Dakota",SOUTH DAKOTA
46079,"Lake County, South Dakota",SOUTH DAKOTA
46029,"Codington County, South Dakota",SOUTH DAKOTA
46047,"Fall River County, South Dakota",SOUTH DAKOTA
46007,"Bennett County, South Dakota",SOUTH DAKOTA
46089,"McPherson County, South Dakota",SOUTH DAKOTA
46037,"Day County, South Dakota",SOUTH DAKOTA
46063,"Harding County, South Dakota",SOUTH DAKOTA
46039,"Deuel County, South Dakota",SOUTH DAKOTA
46101,"Moody County, South Dakota",SOUTH DAKOTA
46031,"Corson County, South Dakota",SOUTH DAKOTA
46135,"Yankton County, South Dakota",SOUTH DAKOTA
46083,"Lincoln County, South Dakota",SOUTH DAKOTA
46035,"Davison County, South Dakota",SOUTH DAKOTA
46027,"Clay County, South Dakota",SOUTH DAKOTA
46045,"Edmunds County, South Dakota",SOUTH DAKOTA
46049,"Faulk County, South Dakota",SOUTH DAKOTA
46065,"Hughes County, South Dakota",SOUTH DAKOTA
46011,"Brookings County, South Dakota",SOUTH DAKOTA
46099,"Minnehaha County, South Dakota",SOUTH DAKOTA
46119,"Sully County, South Dakota",SOUTH DAKOTA
46033,"Custer County, South Dakota",SOUTH DAKOTA
46053,"Gregory County, South Dakota",SOUTH DAKOTA
46017,"Buffalo County, South Dakota",SOUTH DAKOTA
46013,"Brown County, South Dakota",SOUTH DAKOTA
46121,"Todd County, South Dakota",SOUTH DAKOTA
46073,"Jerauld County, South Dakota",SOUTH DAKOTA
46067,"Hutchinson County, South Dakota",SOUTH DAKOTA
46021,"Campbell County, South Dakota",SOUTH DAKOTA
47159,"Smith County, Tennessee",TENNESSEE
47185,"White County, Tennessee",TENNESSEE
47001,"Anderson County, Tennessee",TENNESSEE
47107,"McMinn County, Tennessee",TENNESSEE
47049,"Fentress County, Tennessee",TENNESSEE
47081,"Hickman County, Tennessee",TENNESSEE
47143,"Rhea County, Tennessee",TENNESSEE
47093,"Knox County, Tennessee",TENNESSEE
47013,"Campbell County, Tennessee",TENNESSEE
47123,"Monroe County, Tennessee",TENNESSEE
47003,"Bedford County, Tennessee",TENNESSEE
47019,"Carter County, Tennessee",TENNESSEE
47085,"Humphreys County, Tennessee",TENNESSEE
47167,"Tipton County, Tennessee",TENNESSEE
47091,"Johnson County, Tennessee",TENNESSEE
47041,"DeKalb County, Tennessee",TENNESSEE
47097,"Lauderdale County, Tennessee",TENNESSEE
47149,"Rutherford County, Tennessee",TENNESSEE
47157,"Shelby County, Tennessee",TENNESSEE
47119,"Maury County, Tennessee",TENNESSEE
47121,"Meigs County, Tennessee",TENNESSEE
47005,"Benton County, Tennessee",TENNESSEE
47031,"Coffee County, Tennessee",TENNESSEE
47183,"Weakley County, Tennessee",TENNESSEE
47089,"Jefferson County, Tennessee",TENNESSEE
47065,"Hamilton County, Tennessee",TENNESSEE
47147,"Robertson County, Tennessee",TENNESSEE
47117,"Marshall County, Tennessee",TENNESSEE
47141,"Putnam County, Tennessee",TENNESSEE
47187,"Williamson County, Tennessee",TENNESSEE
47129,"Morgan County, Tennessee",TENNESSEE
47035,"Cumberland County, Tennessee",TENNESSEE
47059,"Greene County, Tennessee",TENNESSEE
47009,"Blount County, Tennessee",TENNESSEE
47165,"Sumner County, Tennessee",TENNESSEE
47127,"Moore County, Tennessee",TENNESSEE
47189,"Wilson County, Tennessee",TENNESSEE
47037,"Davidson County, Tennessee",TENNESSEE
47163,"Sullivan County, Tennessee",TENNESSEE
47033,"Crockett County, Tennessee",TENNESSEE
47151,"Scott County, Tennessee",TENNESSEE
47073,"Hawkins County, Tennessee",TENNESSEE
47053,"Gibson County, Tennessee",TENNESSEE
47063,"Hamblen County, Tennessee",TENNESSEE
47079,"Henry County, Tennessee",TENNESSEE
47055,"Giles County, Tennessee",TENNESSEE
47021,"Cheatham County, Tennessee",TENNESSEE
47057,"Grainger County, Tennessee",TENNESSEE
47025,"Claiborne County, Tennessee",TENNESSEE
47135,"Perry County, Tennessee",TENNESSEE
47105,"Loudon County, Tennessee",TENNESSEE
47173,"Union County, Tennessee",TENNESSEE
47145,"Roane County, Tennessee",TENNESSEE
47045,"Dyer County, Tennessee",TENNESSEE
47101,"Lewis County, Tennessee",TENNESSEE
47137,"Pickett County, Tennessee",TENNESSEE
47077,"Henderson County, Tennessee",TENNESSEE
47115,"Marion County, Tennessee",TENNESSEE
47029,"Cocke County, Tennessee",TENNESSEE
47075,"Haywood County, Tennessee",TENNESSEE
47139,"Polk County, Tennessee",TENNESSEE
47061,"Grundy County, Tennessee",TENNESSEE
47071,"Hardin County, Tennessee",TENNESSEE
47161,"Stewart County, Tennessee",TENNESSEE
47113,"Madison County, Tennessee",TENNESSEE
47095,"Lake County, Tennessee",TENNESSEE
47023,"Chester County, Tennessee",TENNESSEE
47017,"Carroll County, Tennessee",TENNESSEE
47067,"Hancock County, Tennessee",TENNESSEE
47027,"Clay County, Tennessee",TENNESSEE
47087,"Jackson County, Tennessee",TENNESSEE
47043,"Dickson County, Tennessee",TENNESSEE
47015,"Cannon County, Tennessee",TENNESSEE
47155,"Sevier County, Tennessee",TENNESSEE
47179,"Washington County, Tennessee",TENNESSEE
47177,"Warren County, Tennessee",TENNESSEE
47131,"Obion County, Tennessee",TENNESSEE
47039,"Decatur County, Tennessee",TENNESSEE
47011,"Bradley County, Tennessee",TENNESSEE
47109,"McNairy County, Tennessee",TENNESSEE
47051,"Franklin County, Tennessee",TENNESSEE
47181,"Wayne County, Tennessee",TENNESSEE
47153,"Sequatchie County, Tennessee",TENNESSEE
47103,"Lincoln County, Tennessee",TENNESSEE
47111,"Macon County, Tennessee",TENNESSEE
47169,"Trousdale County, Tennessee",TENNESSEE
47083,"Houston County, Tennessee",TENNESSEE
47175,"Van Buren County, Tennessee",TENNESSEE
47007,"Bledsoe County, Tennessee",TENNESSEE
47069,"Hardeman County, Tennessee",TENNESSEE
47125,"Montgomery County, Tennessee",TENNESSEE
47099,"Lawrence County, Tennessee",TENNESSEE
47171,"Unicoi County, Tennessee",TENNESSEE
47133,"Overton County, Tennessee",TENNESSEE
47047,"Fayette County, Tennessee",TENNESSEE
48081,"Coke County, Texas",TEXAS
48273,"Kleberg County, Texas",TEXAS
48203,"Harrison County, Texas",TEXAS
48223,"Hopkins County, Texas",TEXAS
48033,"Borden County, Texas",TEXAS
48419,"Shelby County, Texas",TEXAS
48067,"Cass County, Texas",TEXAS
48025,"Bee County, Texas",TEXAS
48339,"Montgomery County, Texas",TEXAS
48029,"Bexar County, Texas",TEXAS
48479,"Webb County, Texas",TEXAS
48061,"Cameron County, Texas",TEXAS
48241,"Jasper County, Texas",TEXAS
48361,"Orange County, Texas",TEXAS
48233,"Hutchinson County, Texas",TEXAS
48459,"Upshur County, Texas",TEXAS
48187,"Guadalupe County, Texas",TEXAS
48277,"Lamar County, Texas",TEXAS
48105,"Crockett County, Texas",TEXAS
48355,"Nueces County, Texas",TEXAS
48153,"Floyd County, Texas",TEXAS
48405,"San Augustine County, Texas",TEXAS
48313,"Madison County, Texas",TEXAS
48107,"Crosby County, Texas",TEXAS
48015,"Austin County, Texas",TEXAS
48229,"Hudspeth County, Texas",TEXAS
48235,"Irion County, Texas",TEXAS
48125,"Dickens County, Texas",TEXAS
48239,"Jackson County, Texas",TEXAS
48453,"Travis County, Texas",TEXAS
48345,"Motley County, Texas",TEXAS
48423,"Smith County, Texas",TEXAS
48213,"Henderson County, Texas",TEXAS
48157,"Fort Bend County, Texas",TEXAS
48427,"Starr County, Texas",TEXAS
48347,"Nacogdoches County, Texas",TEXAS
48161,"Freestone County, Texas",TEXAS
48141,"El Paso County, Texas",TEXAS
48135,"Ector County, Texas",TEXAS
48245,"Jefferson County, Texas",TEXAS
48379,"Rains County, Texas",TEXAS
48349,"Navarro County, Texas",TEXAS
48351,"Newton County, Texas",TEXAS
48071,"Chambers County, Texas",TEXAS
48287,"Lee County, Texas",TEXAS
48401,"Rusk County, Texas",TEXAS
48089,"Colorado County, Texas",TEXAS
48055,"Caldwell County, Texas",TEXAS
48005,"Angelina County, Texas",TEXAS
48035,"Bosque County, Texas",TEXAS
48333,"Mills County, Texas",TEXAS
48083,"Coleman County, Texas",TEXAS
48409,"San Patricio County, Texas",TEXAS
48267,"Kimble County, Texas",TEXAS
48321,"Matagorda County, Texas",TEXAS
48063,"Camp County, Texas",TEXAS
48449,"Titus County, Texas",TEXAS
48037,"Bowie County, Texas",TEXAS
48407,"San Jacinto County, Texas",TEXAS
48043,"Brewster County, Texas",TEXAS
48323,"Maverick County, Texas",TEXAS
48455,"Trinity County, Texas",TEXAS
48443,"Terrell County, Texas",TEXAS
48311,"McMullen County, Texas",TEXAS
48261,"Kenedy County, Texas",TEXAS
48383,"Reagan County, Texas",TEXAS
48001,"Anderson County, Texas",TEXAS
48185,"Grimes County, Texas",TEXAS
48373,"Polk County, Texas",TEXAS
48359,"Oldham County, Texas",TEXAS
48053,"Burnet County, Texas",TEXAS
48395,"Robertson County, Texas",TEXAS
48199,"Hardin County, Texas",TEXAS
48501,"Yoakum County, Texas",TEXAS
48413,"Schleicher County, Texas",TEXAS
48435,"Sutton County, Texas",TEXAS
48433,"Stonewall County, Texas",TEXAS
48201,"Harris County, Texas",TEXAS
48399,"Runnels County, Texas",TEXAS
48057,"Calhoun County, Texas",TEXAS
48469,"Victoria County, Texas",TEXAS
48507,"Zavala County, Texas",TEXAS
48411,"San Saba County, Texas",TEXAS
48051,"Burleson County, Texas",TEXAS
48301,"Loving County, Texas",TEXAS
48283,"La Salle County, Texas",TEXAS
48327,"Menard County, Texas",TEXAS
48175,"Goliad County, Texas",TEXAS
48467,"Van Zandt County, Texas",TEXAS
48279,"Lamb County, Texas",TEXAS
48391,"Refugio County, Texas",TEXAS
48075,"Childress County, Texas",TEXAS
48173,"Glasscock County, Texas",TEXAS
48041,"Brazos County, Texas",TEXAS
48023,"Baylor County, Texas",TEXAS
48475,"Ward County, Texas",TEXAS
48481,"Wharton County, Texas",TEXAS
48387,"Red River County, Texas",TEXAS
48477,"Washington County, Texas",TEXAS
48457,"Tyler County, Texas",TEXAS
48315,"Marion County, Texas",TEXAS
48211,"Hemphill County, Texas",TEXAS
48495,"Winkler County, Texas",TEXAS
48139,"Ellis County, Texas",TEXAS
48389,"Reeves County, Texas",TEXAS
48103,"Crane County, Texas",TEXAS
48155,"Foard County, Texas",TEXAS
48491,"Williamson County, Texas",TEXAS
48225,"Houston County, Texas",TEXAS
48215,"Hidalgo County, Texas",TEXAS
48091,"Comal County, Texas",TEXAS
48007,"Aransas County, Texas",TEXAS
48119,"Delta County, Texas",TEXAS
48473,"Waller County, Texas",TEXAS
48167,"Galveston County, Texas",TEXAS
48417,"Shackelford County, Texas",TEXAS
48329,"Midland County, Texas",TEXAS
48471,"Walker County, Texas",TEXAS
48073,"Cherokee County, Texas",TEXAS
48039,"Brazoria County, Texas",TEXAS
48499,"Wood County, Texas",TEXAS
48289,"Leon County, Texas",TEXAS
48317,"Martin County, Texas",TEXAS
48069,"Castro County, Texas",TEXAS
48343,"Morris County, Texas",TEXAS
48465,"Val Verde County, Texas",TEXAS
48377,"Presidio County, Texas",TEXAS
48151,"Fisher County, Texas",TEXAS
48095,"Concho County, Texas",TEXAS
48191,"Hall County, Texas",TEXAS
48021,"Bastrop County, Texas",TEXAS
48299,"Llano County, Texas",TEXAS
48145,"Falls County, Texas",TEXAS
48149,"Fayette County, Texas",TEXAS
48013,"Atascosa County, Texas",TEXAS
48113,"Dallas County, Texas",TEXAS
48335,"Mitchell County, Texas",TEXAS
48503,"Young County, Texas",TEXAS
48111,"Dallam County, Texas",TEXAS
48221,"Hood County, Texas",TEXAS
48027,"Bell County, Texas",TEXAS
48065,"Carson County, Texas",TEXAS
48179,"Gray County, Texas",TEXAS
48337,"Montague County, Texas",TEXAS
48183,"Gregg County, Texas",TEXAS
48193,"Hamilton County, Texas",TEXAS
48115,"Dawson County, Texas",TEXAS
48147,"Fannin County, Texas",TEXAS
48085,"Collin County, Texas",TEXAS
48257,"Kaufman County, Texas",TEXAS
48253,"Jones County, Texas",TEXAS
48291,"Liberty County, Texas",TEXAS
48177,"Gonzales County, Texas",TEXAS
48143,"Erath County, Texas",TEXAS
48247,"Jim Hogg County, Texas",TEXAS
48451,"Tom Green County, Texas",TEXAS
48019,"Bandera County, Texas",TEXAS
48195,"Hansford County, Texas",TEXAS
48163,"Frio County, Texas",TEXAS
48011,"Armstrong County, Texas",TEXAS
48129,"Donley County, Texas",TEXAS
48489,"Willacy County, Texas",TEXAS
48171,"Gillespie County, Texas",TEXAS
48461,"Upton County, Texas",TEXAS
48357,"Ochiltree County, Texas",TEXAS
48031,"Blanco County, Texas",TEXAS
48403,"Sabine County, Texas",TEXAS
48307,"McCulloch County, Texas",TEXAS
48429,"Stephens County, Texas",TEXAS
48205,"Hartley County, Texas",TEXAS
48485,"Wichita County, Texas",TEXAS
48367,"Parker County, Texas",TEXAS
48169,"Garza County, Texas",TEXAS
48415,"Scurry County, Texas",TEXAS
48047,"Brooks County, Texas",TEXAS
48259,"Kendall County, Texas",TEXAS
48227,"Howard County, Texas",TEXAS
48077,"Clay County, Texas",TEXAS
48045,"Briscoe County, Texas",TEXAS
48131,"Duval County, Texas",TEXAS
48441,"Taylor County, Texas",TEXAS
48251,"Johnson County, Texas",TEXAS
48243,"Jeff Davis County, Texas",TEXAS
48463,"Uvalde County, Texas",TEXAS
48237,"Jack County, Texas",TEXAS
48393,"Roberts County, Texas",TEXAS
48165,"Gaines County, Texas",TEXAS
48341,"Moore County, Texas",TEXAS
48009,"Archer County, Texas",TEXAS
48217,"Hill County, Texas",TEXAS
48181,"Grayson County, Texas",TEXAS
48265,"Kerr County, Texas",TEXAS
48365,"Panola County, Texas",TEXAS
48331,"Milam County, Texas",TEXAS
48133,"Eastland County, Texas",TEXAS
48445,"Terry County, Texas",TEXAS
48093,"Comanche County, Texas",TEXAS
48003,"Andrews County, Texas",TEXAS
48059,"Callahan County, Texas",TEXAS
48325,"Medina County, Texas",TEXAS
48375,"Potter County, Texas",TEXAS
48097,"Cooke County, Texas",TEXAS
48049,"Brown County, Texas",TEXAS
48493,"Wilson County, Texas",TEXAS
48117,"Deaf Smith County, Texas",TEXAS
48099,"Coryell County, Texas",TEXAS
48437,"Swisher County, Texas",TEXAS
48369,"Parmer County, Texas",TEXAS
48385,"Real County, Texas",TEXAS
48271,"Kinney County, Texas",TEXAS
48087,"Collingsworth County, Texas",TEXAS
48189,"Hale County, Texas",TEXAS
48363,"Palo Pinto County, Texas",TEXAS
48297,"Live Oak County, Texas",TEXAS
48255,"Karnes County, Texas",TEXAS
48487,"Wilbarger County, Texas",TEXAS
48293,"Limestone County, Texas",TEXAS
48269,"King County, Texas",TEXAS
48127,"Dimmit County, Texas",TEXAS
48101,"Cottle County, Texas",TEXAS
48079,"Cochran County, Texas",TEXAS
48285,"Lavaca County, Texas",TEXAS
48159,"Franklin County, Texas",TEXAS
48249,"Jim Wells County, Texas",TEXAS
48431,"Sterling County, Texas",TEXAS
48353,"Nolan County, Texas",TEXAS
48263,"Kent County, Texas",TEXAS
48421,"Sherman County, Texas",TEXAS
48319,"Mason County, Texas",TEXAS
48121,"Denton County, Texas",TEXAS
48397,"Rockwall County, Texas",TEXAS
48275,"Knox County, Texas",TEXAS
48109,"Culberson County, Texas",TEXAS
48381,"Randall County, Texas",TEXAS
48197,"Hardeman County, Texas",TEXAS
48209,"Hays County, Texas",TEXAS
48305,"Lynn County, Texas",TEXAS
48137,"Edwards County, Texas",TEXAS
48371,"Pecos County, Texas",TEXAS
48123,"DeWitt County, Texas",TEXAS
48497,"Wise County, Texas",TEXAS
48207,"Haskell County, Texas",TEXAS
48281,"Lampasas County, Texas",TEXAS
48295,"Lipscomb County, Texas",TEXAS
48309,"McLennan County, Texas",TEXAS
48439,"Tarrant County, Texas",TEXAS
48219,"Hockley County, Texas",TEXAS
48303,"Lubbock County, Texas",TEXAS
48447,"Throckmorton County, Texas",TEXAS
48483,"Wheeler County, Texas",TEXAS
48505,"Zapata County, Texas",TEXAS
48017,"Bailey County, Texas",TEXAS
48231,"Hunt County, Texas",TEXAS
48425,"Somervell County, Texas",TEXAS
49019,"Grand County, Utah",UTAH
49025,"Kane County, Utah",UTAH
49043,"Summit County, Utah",UTAH
49007,"Carbon County, Utah",UTAH
49051,"Wasatch County, Utah",UTAH
49047,"Uintah County, Utah",UTAH
49037,"San Juan County, Utah",UTAH
49015,"Emery County, Utah",UTAH
49017,"Garfield County, Utah",UTAH
49035,"Salt Lake County, Utah",UTAH
49045,"Tooele County, Utah",UTAH
49049,"Utah County, Utah",UTAH
49005,"Cache County, Utah",UTAH
49057,"Weber County, Utah",UTAH
49003,"Box Elder County, Utah",UTAH
49029,"Morgan County, Utah",UTAH
49013,"Duchesne County, Utah",UTAH
49033,"Rich County, Utah",UTAH
49023,"Juab County, Utah",UTAH
49011,"Davis County, Utah",UTAH
49001,"Beaver County, Utah",UTAH
49055,"Wayne County, Utah",UTAH
49021,"Iron County, Utah",UTAH
49039,"Sanpete County, Utah",UTAH
49009,"Daggett County, Utah",UTAH
49041,"Sevier County, Utah",UTAH
49027,"Millard County, Utah",UTAH
49031,"Piute County, Utah",UTAH
49053,"Washington County, Utah",UTAH
50027,"Windsor County, Vermont",VERMONT
50017,"Orange County, Vermont",VERMONT
50009,"Essex County, Vermont",VERMONT
50021,"Rutland County, Vermont",VERMONT
50001,"Addison County, Vermont",VERMONT
50023,"Washington County, Vermont",VERMONT
50007,"Chittenden County, Vermont",VERMONT
50025,"Windham County, Vermont",VERMONT
50013,"Grand Isle County, Vermont",VERMONT
50015,"Lamoille County, Vermont",VERMONT
50005,"Caledonia County, Vermont",VERMONT
50019,"Orleans County, Vermont",VERMONT
50011,"Franklin County, Vermont",VERMONT
50003,"Bennington County, Vermont",VERMONT
51167,"Russell County, Virginia",VIRGINIA
51187,"Warren County, Virginia",VIRGINIA
51165,"Rockingham County, Virginia",VIRGINIA
51195,"Wise County, Virginia",VIRGINIA
51083,"Halifax County, Virginia",VIRGINIA
51053,"Dinwiddie County, Virginia",VIRGINIA
51117,"Mecklenburg County, Virginia",VIRGINIA
51031,"Campbell County, Virginia",VIRGINIA
51007,"Amelia County, Virginia",VIRGINIA
51036,"Charles City County, Virginia",VIRGINIA
51017,"Bath County, Virginia",VIRGINIA
51127,"New Kent County, Virginia",VIRGINIA
51181,"Surry County, Virginia",VIRGINIA
51790,"Staunton city, Virginia",VIRGINIA
51600,"Fairfax city, Virginia",VIRGINIA
51091,"Highland County, Virginia",VIRGINIA
51690,"Martinsville city, Virginia",VIRGINIA
51191,"Washington County, Virginia",VIRGINIA
51139,"Page County, Virginia",VIRGINIA
51073,"Gloucester County, Virginia",VIRGINIA
51069,"Frederick County, Virginia",VIRGINIA
51093,"Isle of Wight County, Virginia",VIRGINIA
51095,"James City County, Virginia",VIRGINIA
51067,"Franklin County, Virginia",VIRGINIA
51003,"Albemarle County, Virginia",VIRGINIA
51099,"King George County, Virginia",VIRGINIA
51125,"Nelson County, Virginia",VIRGINIA
51175,"Southampton County, Virginia",VIRGINIA
51061,"Fauquier County, Virginia",VIRGINIA
51005,"Alleghany County, Virginia",VIRGINIA
51153,"Prince William County, Virginia",VIRGINIA
51041,"Chesterfield County, Virginia",VIRGINIA
51027,"Buchanan County, Virginia",VIRGINIA
51149,"Prince George County, Virginia",VIRGINIA
51089,"Henry County, Virginia",VIRGINIA
51185,"Tazewell County, Virginia",VIRGINIA
51131,"Northampton County, Virginia",VIRGINIA
51141,"Patrick County, Virginia",VIRGINIA
51145,"Powhatan County, Virginia",VIRGINIA
51171,"Shenandoah County, Virginia",VIRGINIA
51193,"Westmoreland County, Virginia",VIRGINIA
51177,"Spotsylvania County, Virginia",VIRGINIA
51033,"Caroline County, Virginia",VIRGINIA
51023,"Botetourt County, Virginia",VIRGINIA
51163,"Rockbridge County, Virginia",VIRGINIA
